Bill_ID,Transcation_ID,totalCost,tip,time
BIL0940,TID4413,1.548586396442814E115,6,15:44:47
BIL6199,TID9419,1.6569874441938108E115,8,18:53:48
BIL7584,TID5584,1.7729765652873775E115,15,11:28:19
BIL6408,TID8600,1.897084924857494E115,6,14:37:57
BIL4987,TID6934,2.0298808695975185E115,10,18:59:46
BIL5877,TID6103,2.171972530469345E115,5,16:11:58
BIL5943,TID7932,2.324010607602199E115,13,23:28:57
BIL7387,TID9456,2.486691350134353E115,14,19:46:12
BIL7224,TID1586,2.660759744643758E115,5,12:30:36
BIL5943,TID5957,2.847012926768821E115,6,13:20:31
BIL3582,TID5300,3.0463038316426385E115,14,17:02:29
BIL0171,TID4792,3.2595450998576234E115,8,14:01:51
BIL9867,TID1132,3.487713256847657E115,15,18:11:18
BIL9368,TID3029,3.7318531848269927E115,2,18:37:53
BIL2228,TID2279,3.993082907764882E115,10,11:22:07
BIL8723,TID3824,4.2725987113084245E115,14,16:17:20
BIL8878,TID0619,4.571680621100014E115,13,11:48:46
BIL1489,TID2994,4.891698264577016E115,11,16:20:49
BIL0127,TID7839,5.234117143097407E115,1,11:59:36
BIL2253,TID0333,5.6005053431142255E115,11,17:23:25
BIL2779,TID3456,5.992540717132221E115,5,14:33:55
BIL3942,TID0254,6.412018567331477E115,4,14:50:10
BIL1697,TID2744,6.86085986704468E115,2,14:10:36
BIL0498,TID1606,7.341120057737808E115,6,23:36:55
BIL7346,TID5858,7.854998461779455E115,5,12:57:32
BIL3631,TID8441,8.404848354104016E115,12,18:29:25
BIL4091,TID1564,8.993187738891298E115,12,19:58:56
BIL4729,TID0843,9.62271088061369E115,4,18:53:01
BIL1201,TID7004,1.0296300642256648E116,8,18:10:39
BIL5136,TID6643,1.1017041687214613E116,7,11:01:16
BIL8885,TID7297,1.1788234605319637E116,7,23:02:55
BIL1923,TID1296,1.2613411027692012E116,4,18:13:45
BIL9057,TID8738,1.3496349799630453E116,13,19:18:21
BIL9868,TID1803,1.4441094285604584E116,13,23:39:33
BIL7384,TID4189,1.5451970885596904E116,13,17:10:41
BIL1904,TID7172,1.653360884758869E116,9,12:30:37
BIL1471,TID5344,1.7690961466919896E116,9,13:02:07
BIL5691,TID5086,1.8929328769604287E116,13,12:33:39
BIL2771,TID1323,2.0254381783476587E116,4,14:35:56
BIL6665,TID8585,2.1672188508319948E116,3,19:46:48
BIL9749,TID7097,2.3189241703902346E116,1,11:13:31
BIL7527,TID3651,2.481248862317551E116,5,11:34:31
BIL5486,TID1023,2.6549362826797797E116,4,12:16:28
BIL8220,TID5931,2.8407818224673644E116,12,16:19:02
BIL2707,TID4295,3.03963655004008E116,11,23:17:09
BIL7253,TID9470,3.2524111085428855E116,6,17:16:33
BIL2616,TID4979,3.4800798861408875E116,15,19:16:13
BIL4491,TID4202,3.72368547817075E116,5,17:11:23
BIL9570,TID2789,3.9843434616427025E116,14,18:19:27
BIL9440,TID4911,4.2632475039576914E116,4,13:38:47
BIL2636,TID6668,4.5616748292347296E116,3,12:24:42
BIL7871,TID9257,4.8809920672811605E116,4,19:45:04
BIL5696,TID1062,5.222661511990842E116,4,16:34:38
BIL6309,TID3812,5.588247817830201E116,15,16:26:07
BIL4663,TID1803,5.979425165078315E116,9,23:27:12
BIL4226,TID1252,6.397984926633797E116,8,15:18:03
BIL0744,TID2237,6.845843871498163E116,13,19:09:22
BIL7931,TID5006,7.325052942503035E116,13,14:55:14
BIL0175,TID4963,7.837806648478247E116,4,12:41:37
BIL8795,TID9299,8.386453113871724E116,8,14:55:14
BIL8549,TID1213,8.973504831842745E116,8,16:26:54
BIL7518,TID5353,9.601650170071738E116,1,11:48:55
BIL5196,TID9562,1.027376568197676E117,6,23:25:59
BIL6871,TID4983,1.0992929279715133E117,12,14:27:36
BIL0024,TID7593,1.1762434329295192E117,10,12:55:36
BIL0256,TID1990,1.2585804732345856E117,13,15:51:57
BIL8113,TID3731,1.3466811063610065E117,10,12:48:57
BIL6462,TID0524,1.440948783806277E117,15,15:40:28
BIL5664,TID1571,1.5418151986727163E117,6,23:50:31
BIL7514,TID3214,1.6497422625798065E117,8,18:30:24
BIL7882,TID4382,1.765224220960393E117,8,17:36:01
BIL6584,TID4108,1.8887899164276207E117,14,16:45:03
BIL2450,TID1412,2.0210052105775542E117,9,15:45:07
BIL7841,TID4165,2.162475575317983E117,1,16:41:19
BIL2032,TID1920,2.313848865590242E117,4,19:15:55
BIL0706,TID0111,2.4758182861815588E117,5,15:56:51
BIL8350,TID5552,2.649125566214268E117,4,13:34:01
BIL6289,TID5964,2.8345643558492664E117,2,11:07:21
BIL9569,TID9265,3.032983860758715E117,1,23:48:13
BIL3603,TID6482,3.245292731011825E117,13,19:11:00
BIL3817,TID7995,3.472463222182653E117,15,15:34:07
BIL5914,TID2346,3.7155356477354384E117,14,18:07:06
BIL1510,TID6230,3.9756231430769194E117,9,18:04:23
BIL5011,TID1544,4.2539167630923037E117,2,11:27:04
BIL3751,TID0221,4.551690936508765E117,14,11:18:33
BIL9016,TID1462,4.8703093020643787E117,14,19:31:39
BIL0547,TID7109,5.211230953208885E117,12,14:07:48
BIL4611,TID4522,5.576017119933507E117,3,11:02:46
BIL7203,TID3097,5.966338318328853E117,15,14:12:37
BIL4266,TID4033,6.383982000611873E117,8,23:25:21
BIL6694,TID7383,6.830860740654704E117,11,18:04:40
BIL0809,TID5811,7.309020992500533E117,12,16:21:05
BIL6727,TID4538,7.82065246197557E117,14,15:22:33
BIL7133,TID9220,8.368098134313861E117,8,16:12:55
BIL9358,TID3857,8.953865003715831E117,6,18:33:05
BIL0581,TID6425,9.58063555397594E117,6,16:20:36
BIL6684,TID0067,1.0251280042754256E118,11,16:30:54
BIL5196,TID5740,1.0968869645747053E118,15,18:51:20
BIL0074,TID6022,1.1736690520949348E118,9,23:06:24
BIL9914,TID0751,1.2558258857415803E118,7,12:35:50
BIL1709,TID8969,1.343733697743491E118,9,23:05:45
BIL6958,TID8839,1.4377950565855352E118,6,16:26:28
BIL6411,TID9569,1.5384407105465228E118,11,14:58:24
BIL9339,TID5868,1.6461315602847794E118,4,11:39:09
BIL3391,TID4033,1.761360769504714E118,10,13:46:59
BIL2795,TID5537,1.884656023370044E118,2,23:12:14
BIL8664,TID5153,2.016581945005947E118,12,11:45:38
BIL2330,TID0428,2.1577426811563632E118,4,12:20:32
BIL5163,TID8859,2.3087846688373088E118,10,23:36:39
BIL1128,TID2768,2.4703995956559204E118,9,11:32:12
BIL6430,TID4503,2.643327567351835E118,6,11:42:11
BIL7598,TID1755,2.8283604970664637E118,9,23:01:52
BIL9909,TID1029,3.0263457318611164E118,5,12:31:18
BIL7570,TID8642,3.2381899330913946E118,6,15:56:30
BIL1580,TID9902,3.4648632284077923E118,15,15:04:10
BIL8360,TID8260,3.707403654396338E118,5,12:14:59
BIL8357,TID5098,3.9669219102040816E118,15,19:15:36
BIL8107,TID1268,4.244606443918367E118,11,17:30:24
BIL5178,TID4040,4.541728894992652E118,2,13:03:17
BIL5173,TID6977,4.859649917642138E118,8,12:50:51
BIL2422,TID8916,5.199825411877088E118,10,16:07:05
BIL9292,TID0814,5.563813190708484E118,10,14:29:01
BIL1447,TID1602,5.953280114058077E118,15,13:11:08
BIL8838,TID7623,6.370009722042143E118,15,23:06:35
BIL1313,TID6372,6.815910402585093E118,12,16:06:08
BIL3758,TID0062,7.29302413076605E118,12,23:44:02
BIL1063,TID4643,7.803535819919674E118,12,17:00:41
BIL7764,TID8411,8.349783327314051E118,15,11:03:16
BIL3560,TID6768,8.934268160226035E118,7,11:28:38
BIL0767,TID2643,9.559666931441857E118,11,12:49:08
BIL0650,TID6049,1.0228843616642788E119,1,13:40:16
BIL6651,TID9501,1.0944862669807783E119,11,14:48:29
BIL6751,TID3078,1.1711003056694329E119,5,16:33:42
BIL9398,TID5081,1.2530773270662931E119,14,23:23:28
BIL8120,TID2879,1.3407927399609337E119,14,23:42:54
BIL1549,TID7429,1.434648231758199E119,8,19:57:57
BIL3532,TID6466,1.535073607981273E119,7,12:01:23
BIL4604,TID4619,1.642528760539962E119,1,15:30:37
BIL3798,TID5543,1.7575057737777594E119,7,19:19:03
BIL5459,TID4474,1.8805311779422027E119,15,23:09:11
BIL8257,TID7326,2.012168360398157E119,15,11:08:35
BIL9930,TID0530,2.153020145626028E119,10,14:39:13
BIL1213,TID6618,2.30373155581985E119,8,11:32:08
BIL7449,TID5615,2.464992764727239E119,10,15:06:45
BIL3314,TID9328,2.637542258258146E119,3,23:48:11
BIL2756,TID2251,2.822170216336216E119,12,18:32:38
BIL9885,TID5925,3.0197221314797514E119,3,23:13:14
BIL3205,TID7054,3.231102680683334E119,8,16:59:29
BIL3438,TID7242,3.4572798683311675E119,9,23:38:03
BIL6952,TID5275,3.699289459114349E119,15,13:49:50
BIL5465,TID4215,3.9582397212523535E119,7,13:32:38
BIL8271,TID6780,4.2353165017400184E119,2,13:46:27
BIL8410,TID8345,4.53178865686182E119,6,11:22:02
BIL1266,TID2991,4.8490138628421475E119,14,12:27:39
BIL5939,TID9532,5.188444833241098E119,6,11:15:40
BIL8008,TID7654,5.551635971567975E119,13,19:35:51
BIL3037,TID1140,5.9402504895777335E119,6,14:35:06
BIL3518,TID3935,6.356068023848175E119,15,12:22:01
BIL6125,TID0754,6.800992785517548E119,8,13:24:36
BIL4561,TID8030,7.277062280503776E119,1,17:44:52
BIL6344,TID9450,7.78645664013904E119,2,16:46:08
BIL2038,TID1673,8.331508604948774E119,10,18:36:24
BIL9996,TID2629,8.914714207295188E119,11,13:30:10
BIL8864,TID6531,9.53874420180585E119,10,13:20:05
BIL1464,TID2748,1.020645629593226E120,5,16:31:01
BIL1122,TID7793,1.0920908236647518E120,15,23:16:44
BIL6459,TID5025,1.1685371813212844E120,5,23:06:30
BIL2079,TID6356,1.2503347840137743E120,10,16:30:00
BIL2346,TID9297,1.3378582188947385E120,7,17:07:24
BIL7772,TID5820,1.43150829421737E120,2,18:34:55
BIL6295,TID5123,1.531713874812586E120,7,12:44:34
BIL4729,TID3171,1.638933846049467E120,6,13:05:08
BIL4370,TID6789,1.7536592152729296E120,8,13:43:47
BIL2266,TID2610,1.8764153603420348E120,3,11:21:15
BIL0851,TID1115,2.0077644355659773E120,5,23:09:28
BIL0122,TID7371,2.1483079460555957E120,9,11:39:27
BIL9845,TID6574,2.2986895022794875E120,7,15:41:37
BIL6981,TID0325,2.4595977674390517E120,7,12:10:55
BIL3006,TID1934,2.6317696111597856E120,14,14:12:29
BIL4602,TID5068,2.8159934839409707E120,13,16:17:03
BIL5658,TID2836,3.0131130278168385E120,11,18:37:29
BIL8395,TID1031,3.2240309397640174E120,6,17:52:46
BIL7738,TID9152,3.4497131055474985E120,10,16:22:01
BIL2571,TID2550,3.6911930229358234E120,15,11:39:45
BIL1908,TID4388,3.949576534541331E120,4,11:10:41
BIL8911,TID8943,4.226046891959224E120,4,23:00:20
BIL5133,TID1919,4.52187017439637E120,13,19:03:42
BIL9833,TID1851,4.838401086604116E120,6,16:46:54
BIL6438,TID3147,5.177089162666404E120,5,12:31:45
BIL9840,TID7762,5.539485404053052E120,12,23:46:24
BIL5293,TID3262,5.927249382336766E120,12,23:31:45
BIL3979,TID6132,6.34215683910034E120,12,11:01:14
BIL5244,TID7479,6.786107817837363E120,4,13:55:04
BIL1181,TID8197,7.261135365085979E120,11,14:15:25
BIL9486,TID7252,7.769414840641997E120,3,19:31:47
BIL4556,TID6224,8.313273879486937E120,1,14:10:57
BIL5390,TID2542,8.895203051051023E120,9,16:06:03
BIL7756,TID6758,9.517867264624595E120,6,14:08:45
BIL8289,TID8937,1.0184117973148316E121,13,19:35:44
BIL7253,TID8302,1.08970062312687E121,4,18:13:39
BIL3034,TID0888,1.1659796667457508E121,3,13:45:47
BIL1848,TID0146,1.2475982434179533E121,1,12:37:29
BIL7864,TID0992,1.3349301204572102E121,7,16:50:11
BIL1076,TID4850,1.4283752288892148E121,10,15:54:19
BIL4702,TID9855,1.5283614949114598E121,1,17:05:59
BIL4331,TID6488,1.635346799555262E121,9,14:41:40
BIL2126,TID8273,1.7498210755241303E121,9,16:13:54
BIL5096,TID2158,1.8723085508108194E121,12,12:04:04
BIL9940,TID2963,2.0033701493675768E121,12,11:54:53
BIL8639,TID3490,2.1436060598233073E121,11,14:01:38
BIL3621,TID8339,2.293658484010939E121,3,11:21:10
BIL0585,TID2956,2.4542145778917046E121,3,13:15:19
BIL6809,TID9517,2.626009598344124E121,11,23:27:03
BIL3511,TID4504,2.809830270228213E121,4,17:53:54
BIL3099,TID8423,3.006518389144188E121,5,15:04:08
BIL8031,TID2682,3.216974676384281E121,9,12:50:54
BIL9833,TID1207,3.442162903731181E121,10,16:19:02
BIL5446,TID4587,3.6831143069923636E121,7,15:46:47
BIL9390,TID3416,3.940932308481829E121,1,18:05:33
BIL9441,TID8561,4.216797570075557E121,1,13:30:37
BIL0046,TID5496,4.5119733999808455E121,1,23:46:47
BIL1684,TID9961,4.827811537979504E121,8,19:21:37
BIL0026,TID0519,5.1657583456380695E121,9,23:14:23
BIL7910,TID5158,5.527361429832734E121,14,11:49:02
BIL1443,TID4112,5.914276729921026E121,2,17:16:27
BIL4296,TID8448,6.3282761010154975E121,7,14:31:56
BIL5174,TID0482,6.771255428086583E121,6,17:23:15
BIL5490,TID1666,7.245243308052643E121,7,11:42:46
BIL5690,TID8836,7.752410339616328E121,8,11:23:59
BIL1166,TID9571,8.295079063389472E121,4,13:31:10
BIL7910,TID7043,8.875734597826735E121,3,16:21:26
BIL6262,TID3433,9.497036019674607E121,11,17:59:29
BIL7829,TID2399,1.016182854105183E122,14,23:42:20
BIL6074,TID0213,1.0873156538925459E122,13,13:44:44
BIL5570,TID0419,1.1634277496650241E122,5,12:12:47
BIL8230,TID5754,1.2448676921415759E122,1,16:25:11
BIL4734,TID5683,1.3320084305914863E122,11,13:16:47
BIL0472,TID8337,1.4252490207328904E122,4,19:54:03
BIL9261,TID7554,1.5250164521841928E122,15,11:20:25
BIL9793,TID9052,1.6317676038370864E122,2,15:42:59
BIL7263,TID6247,1.7459913361056824E122,13,13:42:31
BIL9902,TID7896,1.8682107296330803E122,11,11:00:52
BIL2276,TID8608,1.998985480707396E122,10,13:23:57
BIL8194,TID2907,2.1389144643569135E122,12,23:42:04
BIL0879,TID2619,2.2886384768618975E122,6,11:23:42
BIL2902,TID7711,2.4488431702422303E122,6,17:17:40
BIL1461,TID3055,2.6202621921591865E122,11,11:05:17
BIL9094,TID3160,2.8036805456103295E122,3,23:48:11
BIL1585,TID0538,2.9999381838030525E122,1,16:54:26
BIL6743,TID2897,3.209933856669266E122,12,18:51:44
BIL4952,TID2861,3.4346292266361144E122,1,12:33:53
BIL8868,TID3348,3.675053272500642E122,4,15:22:30
BIL0871,TID8532,3.932307001575687E122,14,15:15:13
BIL0352,TID1075,4.207568491685985E122,12,14:48:49
BIL5252,TID8142,4.502098286104004E122,13,12:40:52
BIL3638,TID5746,4.817245166131284E122,5,12:54:36
BIL1875,TID3405,5.154452327760474E122,11,23:54:54
BIL0269,TID5146,5.515263990703707E122,9,16:11:30
BIL2177,TID2778,5.9013324700529666E122,4,11:52:03
BIL3009,TID0180,6.3144257429566745E122,5,14:19:30
BIL1443,TID3928,6.756435544963641E122,14,13:08:18
BIL8582,TID7794,7.229386033111096E122,6,14:16:57
BIL5079,TID9080,7.735443055428872E122,10,14:56:25
BIL1007,TID2748,8.276924069308893E122,12,15:27:23
BIL2117,TID3199,8.856308754160516E122,8,11:01:13
BIL3189,TID6360,9.476250366951752E122,14,18:10:09
BIL4657,TID0731,1.0139587892638374E123,5,23:39:43
BIL0175,TID4683,1.084935904512306E123,8,13:11:12
BIL5081,TID7614,1.1608814178281675E123,2,12:41:27
BIL0854,TID2988,1.2421431170761393E123,14,14:08:26
BIL4523,TID5330,1.3290931352714692E123,4,18:54:20
BIL1467,TID3599,1.422129654740472E123,4,18:20:21
BIL1312,TID4551,1.521678730572305E123,14,15:33:21
BIL8795,TID6313,1.6281962417123664E123,12,17:03:54
BIL9589,TID9793,1.742169978632232E123,4,15:06:11
BIL2441,TID9678,1.8641218771364885E123,14,19:04:31
BIL8493,TID8680,1.9946104085360426E123,10,17:41:28
BIL0494,TID3294,2.1342331371335655E123,15,19:41:12
BIL8773,TID8079,2.283629456732915E123,12,15:39:41
BIL5394,TID5618,2.443483518704219E123,6,23:21:29
BIL0226,TID6248,2.6145273650135145E123,4,23:55:47
BIL2513,TID4509,2.7975442805644605E123,10,23:25:12
BIL3876,TID6280,2.993372380203973E123,13,18:59:04
BIL2306,TID1921,3.202908446818251E123,7,23:22:56
BIL9193,TID6328,3.427112038095529E123,6,23:10:51
BIL9770,TID6211,3.667009880762216E123,14,15:07:51
BIL7391,TID5611,3.923700572415571E123,10,13:35:17
BIL2627,TID8492,4.198359612484661E123,6,19:10:45
BIL3533,TID5362,4.4922447853585874E123,2,17:33:47
BIL8817,TID2495,4.8067019203336884E123,1,17:46:35
BIL1358,TID8725,5.1431710547570464E123,8,13:54:54
BIL3979,TID6996,5.50319302859004E123,7,13:15:22
BIL3370,TID8403,5.888416540591342E123,11,17:18:59
BIL5714,TID9129,6.300605698432736E123,1,15:58:33
BIL1369,TID8940,6.741648097323027E123,11,15:20:49
BIL5346,TID1782,7.213563464135639E123,15,23:14:51
BIL0849,TID0696,7.718512906625134E123,11,15:48:47
BIL2422,TID2161,8.258808810088893E123,13,14:07:20
BIL5081,TID5615,8.836925426795116E123,7,19:19:47
BIL7885,TID6972,9.455510206670774E123,8,19:05:42
BIL7173,TID0295,1.0117395921137729E124,7,11:53:23
BIL5170,TID6200,1.082561363561737E124,8,23:04:04
BIL5131,TID2304,1.1583406590110586E124,9,19:07:05
BIL4097,TID4879,1.2394245051418326E124,6,19:52:10
BIL8274,TID1702,1.326184220501761E124,8,15:30:56
BIL0243,TID5586,1.4190171159368842E124,1,14:11:21
BIL9295,TID9668,1.518348314052466E124,3,11:56:15
BIL5656,TID7411,1.6246326960361388E124,1,23:21:39
BIL4788,TID1789,1.7383569847586684E124,1,17:01:28
BIL4064,TID4837,1.8600419736917752E124,4,15:09:13
BIL1557,TID8080,1.9902449118501994E124,1,15:43:30
BIL4175,TID7127,2.129562055679713E124,11,13:20:57
BIL0228,TID2805,2.278631399577293E124,10,19:54:58
BIL1439,TID2412,2.438135597547704E124,11,19:48:42
BIL5609,TID2002,2.608805089376043E124,6,12:41:45
BIL5237,TID9463,2.791421445632366E124,13,23:42:23
BIL4656,TID6724,2.9868209468266317E124,1,18:31:58
BIL1473,TID3828,3.195898413104496E124,10,11:56:48
BIL0397,TID0652,3.4196113020218105E124,12,16:40:29
BIL3910,TID4819,3.6589840931633373E124,7,15:28:47
BIL2778,TID3741,3.915112979684771E124,10,12:36:16
BIL0851,TID6975,4.189170888262705E124,1,11:13:20
BIL4091,TID4636,4.482412850441094E124,10,12:12:24
BIL7118,TID0134,4.796181749971971E124,8,13:04:28
BIL8658,TID7711,5.131914472470009E124,15,15:37:11
BIL7858,TID9990,5.49114848554291E124,9,16:58:02
BIL6072,TID7422,5.875528879530914E124,4,18:54:33
BIL0804,TID2085,6.286815901098078E124,13,16:58:44
BIL8861,TID9742,6.726893014174944E124,9,13:51:00
BIL1352,TID8537,7.19777552516719E124,12,23:04:50
BIL4816,TID9187,7.701619811928894E124,1,19:14:48
BIL7378,TID7325,8.240733198763916E124,8,15:13:59
BIL3399,TID5116,8.81758452267739E124,3,13:38:35
BIL4495,TID7217,9.434815439264809E124,15,13:34:01
BIL3744,TID0414,1.0095252520013345E125,2,14:55:10
BIL1194,TID6248,1.080192019641428E125,6,14:34:11
BIL2142,TID7423,1.1558054610163279E125,12,13:34:05
BIL0815,TID2495,1.236711843287471E125,13,15:55:23
BIL5505,TID0494,1.3232816723175938E125,1,17:30:33
BIL3847,TID7920,1.4159113893798255E125,14,17:31:47
BIL6761,TID3137,1.5150251866364132E125,5,11:36:17
BIL9734,TID5860,1.6210769497009621E125,6,14:24:53
BIL2032,TID5879,1.7345523361800293E125,11,18:20:54
BIL0480,TID9690,1.8559709997126313E125,1,16:56:00
BIL4740,TID1190,1.9858889696925155E125,11,16:46:00
BIL7999,TID2069,2.1249011975709916E125,8,14:40:16
BIL2314,TID7149,2.273644281400961E125,14,17:21:18
BIL5038,TID9431,2.4327993810990284E125,2,23:09:28
BIL0421,TID4595,2.6030953377759604E125,11,19:04:28
BIL7940,TID0853,2.7853120114202776E125,10,18:58:13
BIL7161,TID5644,2.980283852219697E125,9,19:23:32
BIL3980,TID1397,3.1889037218750757E125,1,23:30:30
BIL7187,TID1778,3.412126982406331E125,9,18:37:58
BIL6903,TID6484,3.650975871174774E125,8,12:19:43
BIL8684,TID7956,3.906544182157009E125,3,23:05:40
BIL0669,TID1599,4.180002274907999E125,5,23:09:27
BIL8070,TID4064,4.472602434151559E125,3,18:58:16
BIL9827,TID3696,4.785684604542168E125,14,14:00:43
BIL6684,TID7437,5.12068252686012E125,13,13:35:16
BIL7932,TID7914,5.479130303740328E125,14,13:47:41
BIL8957,TID0785,5.862669425002151E125,5,16:42:05
BIL0151,TID6479,6.273056284752302E125,8,19:44:15
BIL4128,TID6601,6.712170224684963E125,9,11:48:59
BIL0415,TID5474,7.18202214041291E125,5,11:17:11
BIL2232,TID3857,7.684763690241815E125,8,23:25:04
BIL5067,TID4223,8.222697148558742E125,11,19:11:20
BIL3391,TID5021,8.798285948957855E125,15,11:59:55
BIL5510,TID2654,9.414165965384905E125,13,13:45:56
BIL1719,TID3143,1.0073157582961848E126,2,17:40:31
BIL0864,TID7080,1.0778278613769177E126,4,15:53:19
BIL8961,TID0247,1.153275811673302E126,2,11:31:11
BIL0434,TID7976,1.2340051184904331E126,5,18:32:28
BIL9385,TID9826,1.3203854767847635E126,4,18:01:06
BIL3482,TID9482,1.412812460159697E126,1,16:19:48
BIL7692,TID2031,1.511709332370876E126,3,23:33:32
BIL5765,TID4657,1.6175289856368372E126,12,18:43:16
BIL3654,TID6769,1.7307560146314158E126,15,12:13:12
BIL0465,TID2562,1.851908935655615E126,5,19:40:43
BIL3198,TID0374,1.981542561151508E126,6,17:28:40
BIL6450,TID1865,2.1202505404321136E126,13,11:00:27
BIL2440,TID2334,2.2686680782623616E126,13,15:17:33
BIL7775,TID1320,2.427474843740727E126,6,18:34:49
BIL2680,TID1453,2.5973980828025778E126,13,14:00:56
BIL7886,TID9956,2.7792159485987586E126,2,12:39:05
BIL6008,TID4251,2.9737610650006715E126,2,16:52:04
BIL4596,TID9886,3.181924339550719E126,10,18:31:09
BIL5067,TID8089,3.404659043319269E126,4,18:41:52
BIL4722,TID1677,3.642985176351618E126,5,18:48:01
BIL5187,TID3270,3.897994138696231E126,5,11:21:28
BIL1671,TID9945,4.170853728404967E126,13,19:54:58
BIL2976,TID8491,4.4628134893933145E126,7,23:29:32
BIL1839,TID0780,4.7752104336508466E126,3,11:35:21
BIL4959,TID0157,5.1094751640064057E126,1,19:20:20
BIL2993,TID9340,5.467138425486854E126,9,16:34:18
BIL2722,TID5690,5.849838115270935E126,15,13:48:02
BIL1359,TID3932,6.2593267833399E126,10,19:54:04
BIL6508,TID7446,6.697479658173694E126,9,15:26:06
BIL9475,TID4581,7.166303234245853E126,11,23:38:17
BIL4247,TID2908,7.667944460643062E126,7,19:25:54
BIL7694,TID4079,8.204700572888077E126,11,15:24:02
BIL5345,TID4801,8.779029612990242E126,8,19:16:13
BIL5545,TID5662,9.393561685899559E126,13,18:11:15
BIL8146,TID1247,1.0051111003912528E127,8,17:38:46
BIL4224,TID9363,1.0754688774186405E127,10,12:24:07
BIL6691,TID8107,1.1507516988379453E127,10,11:06:15
BIL3397,TID1146,1.2313043177566015E127,12,18:58:36
BIL8365,TID5594,1.3174956199995636E127,15,17:38:46
BIL2329,TID5286,1.4097203133995332E127,3,23:45:36
BIL0495,TID0441,1.5084007353375005E127,2,17:05:55
BIL7920,TID9404,1.6139887868111255E127,14,14:54:36
BIL3508,TID1943,1.7269680018879044E127,4,17:57:10
BIL4719,TID6587,1.8478557620200577E127,5,16:32:08
BIL1489,TID6499,1.9772056653614617E127,2,16:20:48
BIL2301,TID7907,2.115610061936764E127,4,18:47:45
BIL9752,TID3430,2.2637027662723375E127,2,15:54:06
BIL0564,TID6456,2.4221619599114013E127,15,13:17:28
BIL3829,TID0326,2.5917132971051994E127,8,23:42:15
BIL0887,TID5357,2.7731332279025634E127,12,12:52:55
BIL6029,TID5053,2.9672525538557427E127,8,15:24:15
BIL8402,TID9627,3.174960232625645E127,10,13:12:48
BIL2920,TID1790,3.39720744890944E127,1,12:35:38
BIL9440,TID0004,3.635011970333101E127,10,11:00:30
BIL0703,TID5569,3.8894628082564183E127,14,17:20:08
BIL0144,TID4159,4.1617252048343677E127,12,16:52:46
BIL4788,TID2235,4.453045969172773E127,5,11:51:04
BIL8790,TID5622,4.764759187014867E127,14,15:41:08
BIL6560,TID1247,5.098292330105908E127,9,12:54:32
BIL8957,TID6783,5.455172793213321E127,6,14:34:52
BIL7766,TID3227,5.837034888738254E127,11,11:13:02
BIL4124,TID0626,6.245627330949931E127,12,12:18:33
BIL0437,TID9502,6.682821244116426E127,4,11:56:33
BIL5888,TID2369,7.150618731204576E127,3,19:01:05
BIL0119,TID0724,7.651162042388897E127,11,17:31:52
BIL7433,TID7156,8.18674338535612E127,9,12:43:32
BIL5837,TID9583,8.759815422331049E127,6,19:25:46
BIL4226,TID7934,9.373002501894221E127,1,18:54:02
BIL0083,TID9377,1.0029112677026816E128,11,23:50:48
BIL8706,TID6269,1.0731150564418694E128,12,17:23:58
BIL4280,TID0271,1.1482331103928003E128,4,23:29:35
BIL8581,TID3947,1.2286094281202964E128,8,23:56:41
BIL6541,TID2568,1.314612088088717E128,4,12:35:55
BIL2429,TID2452,1.4066349342549273E128,10,16:01:40
BIL3141,TID4201,1.5050993796527722E128,6,13:06:47
BIL6937,TID4443,1.6104563362284663E128,8,23:19:35
BIL8884,TID1456,1.723188279764459E128,6,14:41:32
BIL1626,TID4833,1.843811459347971E128,12,13:59:58
BIL7038,TID3838,1.972878261502329E128,3,15:20:08
BIL2916,TID0332,2.110979739807492E128,11,16:25:10
BIL2387,TID3788,2.2587483215940165E128,9,18:37:00
BIL6791,TID4508,2.4168607041055976E128,9,18:54:10
BIL8317,TID5805,2.5860409533929894E128,2,16:50:59
BIL4793,TID6006,2.7670638201304988E128,8,11:42:44
BIL0553,TID7718,2.9607582875396336E128,6,12:10:28
BIL6571,TID9043,3.168011367667408E128,14,12:39:15
BIL2779,TID4503,3.3897721634041267E128,9,19:01:47
BIL0523,TID3568,3.627056214842416E128,15,18:21:56
BIL1582,TID0926,3.880950149881385E128,4,17:21:19
BIL0397,TID3970,4.1526166603730816E128,6,18:53:05
BIL5766,TID2410,4.4432998265991974E128,7,19:09:50
BIL1113,TID7282,4.754330814461141E128,6,16:44:06
BIL9363,TID1266,5.087133971473421E128,13,23:28:03
BIL9883,TID5047,5.4432333494765605E128,15,11:18:03
BIL4534,TID5085,5.82425968393992E128,3,12:40:49
BIL5920,TID1564,6.2319578618157145E128,1,12:53:41
BIL2910,TID4344,6.668194912142815E128,9,11:00:26
BIL6756,TID2844,7.134968555992812E128,4,15:23:06
BIL0127,TID8720,7.634416354912308E128,12,12:19:05
BIL6404,TID9563,8.16882549975617E128,10,19:49:46
BIL9290,TID5180,8.740643284739103E128,10,13:54:00
BIL6341,TID4858,9.35248831467084E128,2,14:45:44
BIL3337,TID3609,1.00071624966978E129,5,13:08:14
BIL5521,TID2480,1.0707663871466646E129,14,23:41:31
BIL6519,TID5987,1.1457200342469312E129,9,23:18:35
BIL8569,TID6416,1.2259204366442163E129,13,12:05:30
