Transaction ID,Bar License,Customer ID,Item ID,Quantity,total
TID2111,BL164,R11256,IT6685,6,25
TID9017,BL781,V25815,IT7212,7,21
TID2826,BL821,I91403,IT0309,5,12
TID5130,BL791,M13178,IT9984,5,15
TID4538,BL572,J58094,IT7715,10,28
TID9580,BL992,F69951,IT6965,8,10
TID2951,BL218,A55651,IT1750,10,16
TID2674,BL851,K53141,IT7899,6,8
TID6923,BL868,J60687,IT7003,7,28
TID4464,BL047,I72125,IT9324,6,6
TID9471,BL265,N27396,IT9240,9,18
TID1885,BL544,Q43691,IT5867,6,16
TID3066,BL047,A82712,IT5559,9,11
TID0591,BL306,R92002,IT2025,5,21
TID5133,BL263,T74266,IT7630,8,28
TID2975,BL534,R38026,IT0235,5,6
TID8521,BL745,Y99298,IT9217,7,23
TID5542,BL894,J01244,IT2760,5,10
TID2480,BL576,C13076,IT1334,5,19
TID4774,BL852,V67878,IT6294,10,26
TID8453,BL673,H26982,IT1149,5,20
TID5046,BL515,L03745,IT2391,6,5
TID8289,BL395,S64675,IT4464,7,6
TID7777,BL076,C14659,IT8738,10,7
TID4900,BL797,M82354,IT3378,10,9
TID3816,BL012,H67744,IT8631,6,11
TID6430,BL783,A36409,IT3965,8,17
TID4943,BL332,K66353,IT8738,6,11
TID5098,BL777,Z99583,IT7715,6,13
TID5292,BL850,K52040,IT4777,10,21
TID5302,BL072,X04134,IT1317,5,6
TID9184,BL141,T17928,IT7880,7,23
TID3480,BL328,J71009,IT8069,5,11
TID9807,BL322,B32396,IT7307,10,20
TID4334,BL695,S13992,IT3331,6,27
TID7974,BL438,Q14425,IT8308,5,25
TID5952,BL592,X29780,IT8190,9,29
TID1462,BL538,G63779,IT2103,7,23
TID4767,BL763,A55383,IT0022,6,7
TID5284,BL471,A79198,IT7701,6,15
TID2598,BL576,Z15876,IT1471,9,11
TID6261,BL947,C05050,IT8445,5,16
TID2161,BL042,Z24450,IT3075,9,11
TID8720,BL239,M02535,IT5089,7,24
TID4899,BL026,N13576,IT0217,6,8
TID3049,BL743,N88605,IT0540,9,16
TID6513,BL119,S81555,IT0171,5,30
TID0135,BL013,Y74618,IT7202,8,17
TID7303,BL211,X73740,IT7230,6,25
TID5485,BL736,H25997,IT1428,5,14
TID3982,BL097,U57124,IT4386,8,23
TID7043,BL941,B67186,IT4777,9,29
TID0534,BL092,T65031,IT9268,7,7
TID9466,BL553,D35456,IT5101,10,16
TID4636,BL189,L89316,IT8009,5,19
TID2920,BL913,D35216,IT6385,10,14
TID1369,BL898,M66439,IT1511,9,16
TID9817,BL034,F11324,IT9452,7,27
TID9501,BL564,W95357,IT1471,8,18
TID0311,BL042,X38603,IT0422,8,28
TID1781,BL076,V39051,IT1317,8,7
TID6234,BL402,U67120,IT5790,9,9
TID4982,BL810,I96951,IT0227,5,12
TID8751,BL941,Q89893,IT9318,9,23
TID4552,BL179,E18124,IT7440,9,14
TID7611,BL619,G50683,IT7972,5,21
TID7317,BL328,C26703,IT7252,10,22
TID6046,BL657,G07325,IT0623,9,18
TID6643,BL559,X01318,IT7076,10,22
TID3416,BL767,R27608,IT2983,8,20
TID5360,BL293,X20236,IT4879,5,25
TID8986,BL179,U40938,IT6415,5,30
TID4173,BL004,J65849,IT5334,5,22
TID0823,BL091,C57844,IT7436,10,20
TID7445,BL999,P85727,IT1346,9,15
TID6382,BL436,D36468,IT2448,5,13
TID6528,BL087,F03703,IT8834,8,13
TID9702,BL948,H91829,IT9984,5,14
TID0780,BL145,I71274,IT9318,5,14
TID6221,BL461,K78842,IT6887,8,29
TID1610,BL416,V20153,IT2448,7,27
TID5674,BL364,D26249,IT7202,8,28
TID1816,BL874,X20979,IT6642,8,21
TID7690,BL479,J53997,IT4551,6,13
TID3804,BL736,E84717,IT1794,7,29
TID1126,BL868,D64488,IT8133,6,29
TID8943,BL024,B32804,IT1909,9,9
TID9909,BL491,R93074,IT5362,9,27
TID2960,BL657,Q40527,IT9217,7,29
TID4874,BL302,K21583,IT3965,7,16
TID2175,BL564,E46042,IT1042,9,24
TID8778,BL263,K73327,IT9984,9,22
TID4206,BL043,U37850,IT7879,6,16
TID0547,BL722,H73097,IT8308,7,14
TID7442,BL946,G23251,IT2188,7,23
TID7561,BL781,D22848,IT8842,8,9
TID3784,BL306,A66197,IT3917,6,14
TID1536,BL484,F03673,IT0580,8,27
TID9678,BL265,Y82338,IT6035,10,8
TID1859,BL359,Y20815,IT0005,5,8
TID8366,BL834,W19124,IT9687,5,29
TID7098,BL631,N46242,IT2505,8,25
TID9902,BL544,M68177,IT3331,9,9
TID3941,BL982,M82354,IT3364,9,26
TID2497,BL311,Z93268,IT8265,9,16
TID2512,BL921,T95700,IT7768,5,28
TID1221,BL109,K03735,IT7341,9,27
TID1751,BL792,K44683,IT4517,10,30
TID9381,BL285,S08352,IT8499,7,9
TID9693,BL384,L82519,IT5986,6,20
TID0263,BL579,V26532,IT7202,10,10
TID5560,BL117,E50794,IT8244,5,5
TID7295,BL558,I70637,IT0171,9,30
TID9292,BL317,I00728,IT1677,9,30
TID7057,BL093,O43661,IT4738,5,24
TID4121,BL468,G78920,IT2251,9,28
TID7144,BL364,C99112,IT1966,7,8
TID6857,BL151,V64530,IT5732,7,14
TID9131,BL285,G32413,IT2451,9,10
TID3195,BL057,F14375,IT9291,8,14
TID5523,BL665,D66214,IT6134,10,7
TID0163,BL810,O47178,IT3214,8,8
TID2323,BL374,O31545,IT2064,7,15
TID3618,BL113,P26785,IT0623,9,16
TID5153,BL004,J16094,IT9028,6,12
TID3875,BL837,M28281,IT9764,5,27
TID4767,BL660,O31545,IT3774,8,12
TID2573,BL652,V94140,IT7633,7,11
TID1362,BL338,S04319,IT5561,7,20
TID6604,BL531,A52601,IT8745,5,11
TID4733,BL553,N86239,IT2374,7,28
TID4063,BL105,E83656,IT4607,8,30
TID9073,BL486,W28775,IT1356,6,30
TID6272,BL226,S97705,IT1682,9,24
TID9799,BL813,N58825,IT1473,7,6
TID2542,BL380,W15985,IT8065,5,18
TID7949,BL877,C71117,IT3782,10,7
TID4097,BL506,F68047,IT1814,6,26
TID2330,BL971,F38341,IT1928,7,5
TID5855,BL919,Z46711,IT7701,6,14
TID9177,BL714,K46372,IT8631,9,7
TID0077,BL137,C84531,IT0006,8,30
TID7310,BL515,F66958,IT1799,5,17
TID9245,BL457,C98392,IT7003,9,5
TID3582,BL140,I56462,IT7834,6,12
TID5518,BL499,A38145,IT9181,9,26
TID1878,BL564,M99207,IT5550,10,6
TID9676,BL377,O31473,IT8282,8,5
TID4503,BL501,I44076,IT8834,10,13
TID5436,BL914,X92402,IT5386,9,20
TID4508,BL092,W50781,IT9181,6,6
TID9419,BL134,R24912,IT2145,9,9
TID2323,BL010,A74051,IT7202,7,30
TID1865,BL806,S97569,IT4086,5,27
TID6051,BL189,H47577,IT5291,6,9
TID6022,BL992,H90798,IT0492,9,24
TID0325,BL026,Z86228,IT5867,9,10
TID2984,BL109,F36874,IT2448,6,22
TID6769,BL719,T74266,IT9471,7,15
TID4227,BL850,S20076,IT0317,8,15
TID4225,BL263,F53375,IT0828,6,19
TID9665,BL937,T88340,IT4464,7,27
TID8547,BL893,S66143,IT5801,8,21
TID6123,BL468,F43933,IT8976,10,23
TID2789,BL179,S99420,IT6921,9,21
TID9860,BL591,G49259,IT9339,9,16
TID8395,BL076,W30461,IT4985,6,18
TID5518,BL457,T13895,IT5090,10,11
TID3731,BL868,M28676,IT8696,7,20
TID4800,BL660,L64479,IT6613,7,8
TID2121,BL893,J14226,IT8342,10,18
TID1146,BL302,H59233,IT5504,5,13
TID6497,BL227,N00997,IT5884,7,29
TID0843,BL780,U09711,IT8825,6,23
TID4251,BL359,D78497,IT3688,5,8
TID3207,BL456,Y03188,IT9217,5,13
TID9287,BL673,F69951,IT5440,8,22
TID6435,BL042,M33603,IT7945,9,19
TID4575,BL001,P33573,IT1149,10,19
TID7685,BL421,N45247,IT2837,6,25
TID7590,BL763,I88009,IT2760,9,10
TID2255,BL770,Y43714,IT9542,5,7
TID4230,BL248,T73637,IT8619,9,8
TID8786,BL076,I29738,IT1511,6,5
TID1250,BL416,B55289,IT4862,5,26
TID3470,BL874,L44794,IT6035,10,11
TID3363,BL014,X82332,IT1530,5,23
TID5065,BL092,G16713,IT2920,9,17
TID0693,BL585,T78343,IT9524,8,8
TID2703,BL076,Z15876,IT7441,8,23
TID9791,BL736,C68465,IT8930,9,29
TID2191,BL792,M74972,IT3737,6,23
TID0577,BL118,Q44011,IT6123,8,23
TID5611,BL860,R25232,IT0217,10,27
TID5041,BL982,S36677,IT9440,9,20
TID7658,BL104,S27331,IT3314,9,27
TID7529,BL332,E24414,IT1662,8,25
TID4788,BL402,W07167,IT3818,5,23
TID4506,BL296,G45951,IT0476,9,28
TID6854,BL000,M82354,IT8631,10,30
TID9444,BL062,E81900,IT0422,8,13
TID1364,BL504,N01091,IT2391,7,19
TID4193,BL293,C13076,IT6001,5,30
TID6841,BL395,Q36265,IT2311,5,26
TID1675,BL139,B88715,IT8282,5,20
TID8796,BL836,F68304,IT1154,9,24
TID6520,BL386,W15985,IT7672,10,30
TID7128,BL668,P92275,IT3818,6,16
TID5031,BL709,O61955,IT0995,5,9
TID9902,BL954,I30072,IT0309,7,7
TID0655,BL468,I17397,IT8501,10,23
TID5349,BL991,G30834,IT5386,7,29
TID4854,BL736,V34825,IT2674,10,16
TID5509,BL462,Q11770,IT8182,7,30
TID6681,BL501,D07109,IT4738,10,16
TID8570,BL338,D28880,IT9339,5,21
TID6804,BL924,Y62791,IT5362,8,24
TID9000,BL173,W91649,IT3226,7,14
TID9044,BL296,D08700,IT0072,9,8
TID0224,BL127,D86358,IT7069,10,23
TID8107,BL763,D98674,IT8631,6,29
TID8736,BL001,U30527,IT9853,8,9
TID6129,BL877,Z29464,IT4325,8,27
TID9044,BL520,U09711,IT2266,9,23
TID0729,BL064,A30672,IT3670,9,14
TID7826,BL393,Q78268,IT1682,10,29
TID7802,BL389,T60263,IT6037,7,6
TID5107,BL324,S97569,IT0918,6,11
TID7113,BL361,O32066,IT8182,8,16
TID8315,BL765,S81555,IT9599,8,20
TID0353,BL928,C84531,IT6396,10,28
TID8399,BL288,J82508,IT7440,10,5
TID4262,BL924,X07769,IT4325,10,9
TID4580,BL164,O31545,IT6178,8,30
TID4504,BL043,I21282,IT9764,7,25
TID0618,BL972,O89736,IT6965,10,14
TID6200,BL361,W24168,IT8065,8,5
TID3909,BL103,S08352,IT4951,8,15
TID9301,BL259,R72064,IT4908,6,27
TID9406,BL296,O79221,IT5553,9,17
TID8430,BL736,O47178,IT3299,6,19
TID1047,BL341,G21474,IT4862,7,5
TID6613,BL631,S15517,IT5870,5,23
TID3811,BL676,P43472,IT7307,5,17
TID2533,BL486,A85063,IT3378,8,5
TID5775,BL545,O86838,IT7507,9,21
TID5824,BL486,X36414,IT0995,9,7
TID8779,BL781,D60649,IT9834,8,26
TID0174,BL118,N13010,IT7341,8,16
TID6513,BL137,T27551,IT8482,7,22
TID0495,BL407,I72151,IT1317,9,23
TID5204,BL736,R59191,IT4985,9,23
TID7528,BL980,N01091,IT8996,10,28
TID1231,BL389,N45247,IT3774,5,27
TID4976,BL383,O57413,IT5870,5,28
TID0134,BL636,Z42066,IT7317,9,9
TID5871,BL453,Z42066,IT8459,6,17
TID9352,BL532,N68388,IT3346,5,23
TID9761,BL265,Z39462,IT4108,8,22
TID2803,BL302,W96070,IT3007,9,22
TID8573,BL389,V86014,IT3670,9,14
TID8509,BL524,I56814,IT9328,8,5
TID2060,BL492,R73446,IT7619,9,13
TID2650,BL683,J41899,IT6887,10,28
TID6984,BL383,Y29885,IT3206,10,20
TID8485,BL231,K54776,IT3670,7,27
TID4409,BL108,H49309,IT5664,7,14
TID4858,BL597,Z86228,IT3593,10,15
TID3747,BL719,N86806,IT8482,6,16
TID7303,BL946,H90377,IT0623,10,10
TID5135,BL841,O59111,IT4086,9,28
TID4380,BL851,M84678,IT6367,10,23
TID2415,BL658,V67894,IT9542,9,19
TID7949,BL665,E85991,IT4153,9,26
TID4356,BL338,M39789,IT7741,8,24
TID6487,BL438,F52120,IT5742,9,15
TID7539,BL395,B15636,IT7419,8,7
TID6780,BL783,G45951,IT5841,7,8
TID1689,BL005,Q88639,IT8328,9,24
TID2858,BL593,R64630,IT2692,5,21
TID4978,BL501,Q37065,IT7857,8,27
TID8466,BL093,Y07757,IT2266,5,7
TID3719,BL331,O17310,IT2591,5,26
TID3061,BL532,V20153,IT4758,10,24
TID2821,BL877,M45170,IT0427,9,17
TID4986,BL941,X77952,IT5986,6,15
TID7238,BL618,E04153,IT5362,6,29
TID1874,BL092,V69810,IT8063,9,30
TID3470,BL296,B15461,IT1939,8,11
TID1975,BL538,P93523,IT6642,7,26
TID1679,BL139,Y43714,IT8913,9,19
TID5613,BL218,P33573,IT3838,7,9
TID1336,BL084,P39638,IT4193,6,16
TID4154,BL616,P21779,IT7857,9,25
TID2496,BL758,T70493,IT5870,7,14
TID9431,BL377,C38562,IT9223,8,23
TID1416,BL324,B95732,IT8286,6,29
TID5180,BL655,E58015,IT3331,10,26
TID9203,BL676,R48605,IT1198,9,19
TID9869,BL032,M60771,IT1370,9,14
TID5494,BL506,P64792,IT3119,7,27
TID4134,BL576,W96393,IT6678,6,6
TID7710,BL142,U91590,IT8582,9,16
TID9268,BL921,C64546,IT6736,9,9
TID7764,BL571,Q90535,IT5550,7,20
TID4963,BL316,F03673,IT7897,9,29
TID4446,BL576,Q83014,IT0317,8,17
TID5089,BL614,X15913,IT2778,7,12
TID6606,BL655,X43078,IT7283,6,18
TID5286,BL359,V84511,IT9834,7,8
TID8351,BL725,N36787,IT0072,8,13
TID4855,BL675,B87561,IT7259,5,25
TID0125,BL114,R95643,IT3364,7,21
TID5879,BL805,R79812,IT9811,6,13
TID3589,BL515,D73572,IT0375,8,23
TID6618,BL657,V86197,IT1361,5,18
TID5314,BL174,W17963,IT0568,7,27
TID7228,BL930,X72910,IT9852,6,15
TID4188,BL665,B17908,IT4086,8,30
TID0650,BL031,N94210,IT8842,9,19
TID4525,BL136,L82519,IT1346,10,25
TID4736,BL593,W96393,IT3069,5,24
TID8478,BL250,U24984,IT7619,9,14
TID4647,BL696,A96958,IT3378,8,17
TID1404,BL541,O54735,IT1198,8,22
TID0221,BL592,L05459,IT7436,10,14
TID7955,BL296,A96958,IT0540,10,7
TID7352,BL331,N18557,IT5732,6,7
TID7172,BL706,A19912,IT0582,7,20
TID1376,BL928,Q73937,IT8501,7,21
TID3433,BL176,M55909,IT4963,7,21
TID5537,BL831,T53712,IT0003,5,30
TID4898,BL914,Y12988,IT1198,5,7
TID2229,BL880,L29636,IT9748,5,30
TID4382,BL484,L67595,IT8815,10,13
TID6651,BL020,X00648,IT8133,5,30
TID5563,BL763,H19988,IT8696,5,7
TID4087,BL486,S43417,IT9328,7,15
TID7503,BL125,D05982,IT9853,8,11
TID3825,BL538,N07383,IT8081,9,16
TID7705,BL119,X93463,IT4598,9,22
TID5402,BL228,T47265,IT4370,5,14
TID3372,BL921,Y82338,IT9984,8,30
TID8585,BL334,L37037,IT3481,6,11
TID7141,BL577,A19012,IT6742,10,6
TID9758,BL495,B39058,IT6685,8,9
TID0369,BL108,E64254,IT3668,6,24
TID9061,BL865,R28592,IT1978,9,24
TID8411,BL504,W63575,IT6876,6,11
TID1633,BL652,X20979,IT0227,5,18
TID0066,BL125,P64955,IT7768,8,30
TID2429,BL919,U54767,IT1750,10,12
TID2805,BL420,V54836,IT8069,6,28
TID4850,BL420,A78348,IT4598,7,25
TID7710,BL011,L13260,IT9324,6,15
TID7583,BL510,S90802,IT7972,10,20
TID6233,BL012,F39181,IT4108,7,11
TID4856,BL242,Q30130,IT6367,5,11
TID9530,BL293,L05459,IT1335,9,23
TID2535,BL512,Q99279,IT4325,8,21
TID8206,BL837,Y39058,IT7828,7,20
TID6328,BL508,F11324,IT4370,7,23
TID0836,BL406,T65031,IT6348,7,9
TID0282,BL386,U31242,IT1511,9,29
TID3651,BL665,I77752,IT1334,5,28
TID0573,BL136,N56923,IT9764,6,21
TID5004,BL941,V56091,IT8825,10,6
TID2452,BL137,A60954,IT5611,6,19
TID9257,BL698,Q24902,IT3737,6,16
TID7143,BL813,P39790,IT8825,7,11
TID1130,BL288,Y07757,IT9814,9,9
TID9475,BL189,E55906,IT3203,8,10
TID2884,BL913,B90487,IT6622,9,20
TID5600,BL559,E46183,IT4044,5,14
TID6803,BL732,Z41803,IT5863,6,27
TID4540,BL456,C61041,IT5522,10,23
TID2223,BL189,N93288,IT7740,7,24
TID7690,BL316,F28754,IT2251,8,19
TID3166,BL357,E66616,IT9020,6,27
TID9824,BL285,W51110,IT6837,8,30
TID3591,BL218,E05648,IT3164,8,20
TID5741,BL676,R79812,IT7633,8,6
TID5354,BL298,M87544,IT8285,6,12
TID5386,BL933,Y35051,IT4256,9,8
TID9268,BL117,G63779,IT3007,9,12
TID0178,BL924,S54003,IT3818,10,17
TID9786,BL706,Z41528,IT1149,5,18
TID0311,BL231,X29780,IT3283,10,5
TID6804,BL515,C74574,IT4735,5,24
TID6348,BL102,T93043,IT6425,5,7
TID1287,BL371,D51845,IT0599,5,15
TID4437,BL850,Q37065,IT8990,6,8
TID0039,BL950,I28644,IT7077,7,17
TID4630,BL051,R95643,IT3696,6,25
TID3618,BL851,R62661,IT8265,9,15
TID7731,BL263,N32237,IT9550,6,27
TID0745,BL484,P52706,IT0352,9,23
TID0687,BL395,Z20874,IT9853,9,28
TID9768,BL949,H07507,IT2448,7,10
TID4630,BL051,O99900,IT8063,5,14
TID2836,BL640,O46516,IT2451,9,26
TID6198,BL851,V39051,IT1074,6,16
TID7284,BL293,R93828,IT0397,5,7
TID6129,BL300,R97950,IT0836,6,20
TID0007,BL134,G39434,IT7213,8,11
TID6198,BL028,C88986,IT5863,9,18
TID0324,BL577,F61056,IT9852,6,29
TID9129,BL604,J44551,IT6822,9,10
TID5752,BL864,A61852,IT4004,8,26
TID5832,BL907,C22794,IT7507,6,13
TID5787,BL146,E03190,IT8282,9,20
TID1366,BL296,Q56667,IT9748,9,16
TID1236,BL481,U48604,IT9852,7,10
TID6914,BL930,M81246,IT0006,9,18
TID5715,BL976,P08992,IT6736,8,24
TID1562,BL842,I21533,IT4509,9,30
TID2966,BL973,P58956,IT7077,6,7
TID1317,BL113,G63779,IT3378,7,13
TID1803,BL622,G94536,IT7515,10,28
TID0903,BL058,T67335,IT5819,5,15
TID0738,BL921,B55289,IT0243,5,8
TID5118,BL384,P33573,IT0132,7,15
TID8176,BL001,H72948,IT4985,9,16
TID8463,BL129,C64546,IT9371,6,24
TID9152,BL038,V93822,IT4777,9,7
TID4850,BL583,L29636,IT7177,9,8
TID4063,BL302,G63285,IT8133,7,6
TID7910,BL631,P25801,IT4951,7,7
TID5456,BL698,L93170,IT3974,6,19
TID2562,BL913,X91587,IT2188,6,21
TID4437,BL923,T54697,IT6365,6,27
TID5204,BL164,T90108,IT8425,9,9
TID8921,BL062,E52614,IT8631,6,7
TID1203,BL193,J89587,IT0523,6,11
TID3308,BL357,O35594,IT9028,10,18
TID8247,BL980,M39183,IT8778,5,21
TID6767,BL484,N96883,IT6348,10,27
TID9275,BL471,W81188,IT3533,5,26
TID5068,BL536,R48605,IT3371,8,25
TID1416,BL227,Y24406,IT1042,6,22
TID7690,BL842,T22301,IT2311,6,12
TID0157,BL122,R45871,IT5611,7,24
TID0134,BL894,Z41803,IT6827,7,7
TID5180,BL359,O23277,IT3853,5,6
TID3773,BL355,C23240,IT9764,6,7
TID0212,BL508,V46170,IT3465,5,26
TID7781,BL772,Q60249,IT6613,7,25
TID2344,BL914,N01260,IT5619,5,10
TID1990,BL370,R81665,IT9181,8,17
TID9402,BL170,X43078,IT9294,7,16
TID5543,BL364,T61356,IT2577,6,21
TID1454,BL634,I75588,IT5763,6,15
TID2138,BL336,U88711,IT9291,9,13
TID6725,BL877,M73678,IT3912,9,15
TID3589,BL538,J55884,IT0136,7,19
TID4793,BL108,C16470,IT7202,6,18
TID2553,BL468,R99250,IT9444,10,21
TID4429,BL545,F31884,IT4278,10,14
TID5579,BL355,L06819,IT1536,9,15
TID8257,BL438,D23825,IT6544,8,23
TID5218,BL698,V83033,IT9020,10,18
TID2181,BL495,T77698,IT9317,9,6
TID4779,BL535,C13076,IT1769,8,27
TID9740,BL593,I70637,IT3331,7,22
TID9052,BL173,D12719,IT4668,9,12
TID1880,BL534,L14503,IT3735,8,24
TID6583,BL851,Q65720,IT0568,9,7
TID5838,BL062,N88605,IT6801,7,20
TID6360,BL571,U12847,IT6613,9,20
TID2859,BL033,A92111,IT1436,7,14
TID1235,BL661,T46654,IT5600,6,5
TID4165,BL937,Z39462,IT7834,8,21
TID9635,BL042,A80454,IT5705,9,29
TID0698,BL011,G15014,IT4645,6,26
TID2717,BL591,O59111,IT0019,9,11
TID3322,BL719,Z99583,IT4257,10,18
TID1534,BL662,E53199,IT9764,8,20
TID9687,BL534,K46776,IT0780,8,24
TID5518,BL139,R64630,IT4742,9,23
TID2143,BL808,F03673,IT6131,9,22
TID0332,BL109,D61923,IT6544,9,11
TID5226,BL579,U09240,IT4552,9,11
TID7041,BL380,M73678,IT9852,7,30
TID5496,BL725,S51169,IT8115,6,11
TID0561,BL005,R95643,IT8696,5,13
TID2680,BL302,G84295,IT0523,5,22
TID4541,BL436,R62109,IT7897,5,18
TID7056,BL143,K16341,IT0519,10,21
TID2083,BL592,H62857,IT4789,8,27
TID7797,BL583,Y23383,IT9621,7,19
TID6006,BL683,E67262,IT3366,10,13
TID6520,BL512,Y06012,IT1381,5,22
TID7205,BL471,G21474,IT0568,6,23
TID0510,BL300,W51110,IT7337,5,14
TID3415,BL530,H42305,IT0317,6,18
TID1126,BL924,U40938,IT1249,10,23
TID7927,BL091,M60771,IT8709,7,14
TID1244,BL821,O56852,IT3305,5,16
TID3504,BL695,Y41104,IT5619,9,26
TID4039,BL194,D51845,IT8478,7,13
TID0034,BL127,O64417,IT6544,6,12
TID7939,BL971,X55352,IT8445,8,14
TID1419,BL837,S32114,IT5742,8,5
TID5660,BL713,J70623,IT9240,9,10
TID0766,BL544,K53141,IT4551,8,21
TID3928,BL542,L77585,IT2491,7,12
TID8521,BL174,N86806,IT8709,10,22
TID1592,BL930,L44794,IT5925,7,24
TID9634,BL479,R23615,IT4256,10,5
TID6248,BL541,J70623,IT9912,9,27
TID4759,BL770,F65512,IT6037,5,28
TID7247,BL879,C50041,IT6162,9,13
TID2429,BL576,W64465,IT6930,8,26
TID3568,BL384,G94583,IT0005,9,27
TID2988,BL534,P92275,IT4742,6,7
TID3779,BL752,F49087,IT8625,5,13
TID7794,BL215,H83270,IT6680,8,22
TID0152,BL791,I28644,IT7893,6,7
TID5509,BL894,I34417,IT9600,6,5
TID4112,BL526,R02615,IT5801,9,21
TID0532,BL941,C75855,IT0003,10,8
TID2998,BL134,G05794,IT4509,10,13
TID7938,BL259,Z57490,IT1859,10,24
TID5077,BL134,D13633,IT5732,10,16
TID8679,BL660,A50975,IT8834,8,26
TID1361,BL355,K03492,IT7406,7,7
TID1755,BL923,I56051,IT5976,8,26
TID6126,BL250,F49352,IT1074,10,15
TID5908,BL090,E66616,IT7877,7,7
TID2458,BL805,J14226,IT7307,9,7
TID2987,BL805,W50781,IT3366,9,22
TID8328,BL416,X44453,IT8190,6,19
TID4628,BL296,Q51500,IT1887,10,14
TID6996,BL558,Z16410,IT0640,5,18
TID7419,BL296,Q34043,IT4257,8,11
TID0526,BL092,X44453,IT1775,6,25
TID8101,BL954,G93070,IT9523,7,6
TID5288,BL361,B21551,IT3965,7,13
TID7835,BL438,H58311,IT1521,9,15
TID3991,BL904,B24318,IT0780,10,6
TID9717,BL719,R35561,IT7090,5,13
TID5364,BL758,R92280,IT9268,9,30
TID2412,BL438,Z35776,IT9482,8,11
TID5425,BL370,W60343,IT6396,10,17
TID8268,BL013,B45376,IT1317,10,8
TID2410,BL229,T27450,IT2940,6,10
TID1008,BL341,Z35776,IT8745,5,24
TID0619,BL460,I56543,IT6593,10,29
TID3792,BL480,E18124,IT1750,10,27
TID2943,BL383,Y19417,IT0136,9,13
TID1506,BL300,C35819,IT6685,7,16
TID5822,BL736,H14118,IT2311,9,7
TID6361,BL495,W15985,IT7741,6,15
TID5131,BL783,D22848,IT3782,10,19
TID8509,BL559,K41753,IT8285,7,28
TID9497,BL662,Z06100,IT1928,7,28
TID2330,BL700,H47246,IT0405,10,20
TID8849,BL709,O56852,IT3206,6,16
TID3983,BL777,V44090,IT4862,10,12
TID1982,BL780,F69951,IT0492,6,15
TID3824,BL584,Z41803,IT6077,8,15
TID2780,BL416,X48748,IT9020,6,30
TID4494,BL076,G07325,IT9042,8,23
TID2726,BL506,B58331,IT6807,6,16
TID6275,BL383,W96393,IT2946,8,25
TID8051,BL813,D34327,IT4552,10,8
TID4783,BL103,U88711,IT8485,5,18
TID9972,BL611,D93415,IT2505,6,10
TID5679,BL783,H65911,IT2320,9,29
TID8260,BL924,K02633,IT6619,9,9
TID4630,BL914,T47662,IT8709,8,26
TID6485,BL524,V24147,IT2214,9,11
TID0814,BL553,K46267,IT8619,9,27
TID9094,BL336,T77698,IT0022,9,30
TID4854,BL024,D68824,IT2837,6,18
TID6448,BL475,H72948,IT4956,9,27
TID7731,BL928,Z18331,IT6340,8,21
TID8829,BL113,D05465,IT0696,5,29
TID8991,BL265,M65791,IT1511,7,28
TID8492,BL850,B34718,IT9240,6,15
TID6841,BL646,C05050,IT2554,9,18
TID8300,BL285,S51453,IT0235,9,16
TID5405,BL047,Y50973,IT4742,7,11
TID4419,BL020,M98546,IT0237,8,14
TID6679,BL520,B67186,IT3101,5,8
TID7566,BL909,Y18279,IT7213,9,13
TID6656,BL972,Z06100,IT9600,7,16
TID0056,BL000,D08217,IT6897,7,14
TID5896,BL583,S08344,IT8738,7,19
TID8050,BL583,E77351,IT5958,7,19
TID8530,BL104,N18557,IT1361,9,21
TID4675,BL922,I51930,IT6425,8,16
TID9245,BL137,Q56667,IT4429,10,26
TID6131,BL456,A89537,IT4908,10,27
TID1177,BL850,Z84897,IT1968,9,22
TID7271,BL036,P33573,IT4355,10,7
TID7337,BL851,L34313,IT5228,7,19
TID7370,BL460,P02977,IT5976,8,30
TID0875,BL033,E91074,IT3299,10,25
TID1647,BL300,R29283,IT5570,5,10
TID1859,BL732,O26367,IT7319,5,9
TID7628,BL093,H14118,IT7283,8,28
TID5481,BL359,K61958,IT9814,8,10
TID5808,BL022,V62577,IT0397,7,8
TID2872,BL010,N18590,IT9847,9,23
TID2754,BL923,W85610,IT1814,5,18
TID9484,BL715,O83344,IT5865,9,25
TID3504,BL745,U23401,IT0237,5,22
TID7561,BL541,U96905,IT0492,5,29
TID9404,BL426,Q92150,IT7879,6,7
TID7172,BL963,T13711,IT6619,10,22
TID4971,BL808,E37779,IT7598,5,16
TID0102,BL937,Q03119,IT9324,8,23
TID8498,BL146,A55651,IT4634,10,6
TID4673,BL791,E24282,IT3331,5,19
TID2596,BL085,E00208,IT9115,5,20
TID0222,BL051,K33266,IT5933,9,7
TID5065,BL616,H90377,IT0132,8,15
TID7095,BL402,O56412,IT8990,7,11
TID7468,BL337,C61236,IT9912,5,27
TID4196,BL553,D93867,IT7875,10,9
TID2734,BL436,M71686,IT8459,9,25
TID3677,BL733,F89838,IT4153,8,9
TID0561,BL700,J55884,IT8778,7,24
TID9101,BL179,V76794,IT2025,10,21
TID2229,BL948,Y24633,IT2101,6,21
TID0825,BL084,H00114,IT1976,6,27
TID1110,BL963,B26332,IT4830,10,13
TID2963,BL125,K35943,IT2122,9,8
TID5760,BL941,U42883,IT6981,10,24
TID0729,BL105,I57564,IT0132,9,5
