Transaction_ID,barLicense,Item_ID,Cutsomer_ID,Quantity,Price
TID3899,BL371,IT4985,P04315,6,30
TID5523,BL583,IT0288,C22981,5,25
TID7360,BL111,IT0266,I98848,3,15
TID1412,BL783,IT1154,N19714,6,36
TID9304,BL047,IT9523,X48748,4,28
TID9175,BL634,IT1530,L09030,3,30
TID0877,BL504,IT2920,A23749,3,18
TID4127,BL320,IT5221,W17963,4,28
TID0077,BL093,IT9150,H94447,2,16
TID8339,BL872,IT6280,D66214,5,30
TID3274,BL781,IT3214,R29283,2,18
TID1636,BL698,IT3227,O56412,2,14
TID2158,BL841,IT5570,Q91111,3,18
TID0618,BL103,IT3428,Z78928,4,36
TID6181,BL604,IT7879,U82170,4,24
TID9631,null,IT7230,Q34125,2,20
TID8191,BL146,IT5863,T92186,5,40
TID1071,BL183,IT7440,X82332,6,30
TID6232,BL288,IT6156,L62850,1,6
TID3657,BL576,IT6717,X25440,1,7
TID3759,BL457,IT6750,M93755,1,5
TID7614,BL141,IT4742,D93415,4,24
TID9692,BL763,IT6967,J55575,2,12
TID0964,BL499,IT3371,I29996,6,42
TID7493,BL577,IT9600,V72192,6,54
TID9465,BL571,IT0838,Q01626,4,32
TID6161,BL992,IT7233,I06784,4,40
TID9761,BL665,IT2101,O96798,6,60
TID4811,BL058,IT0528,M30822,1,8
TID1170,BL752,IT7044,W81188,3,21
TID0485,BL638,IT6897,I75588,2,10
TID1029,BL919,IT8051,F01065,3,27
TID4559,BL022,IT2226,O56852,6,48
TID7118,BL806,IT2328,G94536,1,7
TID7120,BL024,IT2505,T25967,3,30
TID2213,BL615,IT1511,Y16813,3,15
TID5452,BL218,IT2591,H94581,5,45
TID0422,BL420,IT6750,G93490,1,6
TID7418,BL486,IT0317,C53385,4,28
TID3932,BL336,IT5291,J82508,5,25
TID1392,BL591,IT1859,L98809,3,27
TID1163,BL317,IT3917,E04603,5,25
TID2542,BL810,IT2226,O63861,5,40
TID2519,BL421,IT2491,H91829,6,36
TID3910,BL792,IT1976,B00239,3,27
TID0134,BL909,IT3203,S32114,6,48
TID5130,BL634,IT8585,L97841,3,24
TID9472,BL413,IT2226,C70893,4,32
TID3566,BL880,IT0677,M88725,4,36
TID8258,BL928,IT2760,W28775,1,9
TID8356,BL293,IT0828,O31473,5,25
TID9272,BL393,IT3440,N68388,3,27
TID5522,BL783,IT1154,N94210,5,30
TID6504,BL743,IT0427,J57364,6,30
TID5572,BL914,IT1536,Q66457,2,16
TID3342,BL992,IT1521,O17743,1,7
TID8216,BL821,IT5925,I62396,3,18
TID2173,BL306,IT5459,X76449,6,42
TID6499,BL010,IT8190,F95898,5,40
TID2905,BL947,IT4645,Q31025,1,7
TID7781,BL104,IT7044,V22359,3,18
TID0912,BL001,IT4832,L67813,6,60
TID6686,BL108,IT1750,B84117,1,5
TID1362,BL725,IT8500,N43924,4,24
TID0978,BL660,IT7230,V91901,1,7
TID3707,BL914,IT8815,L08073,5,40
TID4251,BL652,IT4430,R19141,4,24
TID5330,BL259,IT4585,Z24450,6,54
TID7907,BL338,IT5504,P42380,4,40
TID3131,BL576,IT3428,R24912,6,42
TID5615,BL416,IT8854,W25115,4,28
TID5853,BL047,IT8244,F03673,2,16
TID1987,BL093,IT2391,H95813,5,25
TID3504,BL184,IT1593,D78497,3,27
TID8561,BL036,IT2264,R78303,4,28
TID2657,BL170,IT3183,C38562,1,7
TID9524,BL752,IT7044,V44090,4,28
TID1801,BL406,IT3428,H33374,5,45
TID8893,BL524,IT5925,V73819,3,21
TID7864,BL062,IT4923,Q45664,3,21
TID5094,BL545,IT7307,A32287,6,54
TID0297,BL051,IT2101,P66883,1,8
TID7412,BL512,IT9471,M33603,5,50
TID2071,BL758,IT4855,A57166,5,35
TID5173,BL320,IT7608,T13711,2,16
TID2321,BL526,IT0838,D86358,6,60
TID8555,BL127,IT1966,E66616,2,10
TID3135,BL129,IT8893,X36414,5,35
TID8736,BL111,IT7814,I29996,6,42
TID4442,BL126,IT7177,T78690,4,24
TID5354,BL676,IT7337,R72661,1,6
TID6434,BL661,IT8523,F52120,1,5
TID6378,BL510,IT2264,K08507,3,18
TID0936,BL460,IT5841,K46267,1,10
TID0206,BL610,IT2983,Q88639,6,36
TID6999,BL791,IT0540,T13510,1,6
TID1601,BL909,IT0623,H73097,1,8
TID3252,BL242,IT4460,W15985,6,60
TID0977,BL233,IT6178,E04153,5,25
TID4042,BL395,IT1763,R38026,5,35
TID1160,BL395,IT1799,V36768,1,5
TID3713,BL895,IT1966,A55145,6,48
TID1012,BL878,IT7283,W42788,5,35
TID8273,BL136,IT8003,G61487,1,7
TID6487,BL407,IT8683,A43946,3,15
TID7143,BL665,IT0623,P92736,3,30
TID1757,BL049,IT6622,V46170,3,24
TID6473,BL850,IT5742,T86066,4,32
TID2561,BL673,IT9851,P38593,5,50
TID4914,BL973,IT6678,R92002,5,50
TID5068,BL780,IT1390,L76782,2,14
TID8373,BL544,IT0072,P81341,1,7
TID7143,BL179,IT1198,S48558,2,12
TID3591,BL093,IT6053,K86134,6,36
TID5362,BL108,IT0677,K77399,1,9
TID3955,BL909,IT0623,D72214,5,40
TID2237,BL484,IT7440,R25344,4,32
TID1342,BL395,IT9847,M15868,3,30
TID6667,BL665,IT3972,K73494,6,48
TID1918,BL395,IT0540,D34327,2,18
TID6352,BL696,IT9852,H54307,5,35
TID2920,BL971,IT6965,Q13633,1,9
TID1800,BL176,IT8585,E89084,6,36
TID4079,BL992,IT1317,T01468,3,27
TID5736,BL783,IT7768,C32817,1,9
TID8662,BL158,IT7213,H24849,5,30
TID1454,BL868,IT2860,W11334,2,10
TID7423,BL462,IT6750,H00310,3,24
TID9036,BL060,IT0768,X92402,4,28
TID9605,BL532,IT5362,O47178,1,9
TID1803,BL907,IT5570,Z21173,2,10
TID0327,BL914,IT1536,L48542,5,40
TID5135,BL164,IT8003,I44076,5,50
TID2765,BL024,IT7102,Y82338,1,10
TID2344,BL380,IT4895,B73342,6,48
TID2076,BL553,IT2577,Z52807,1,10
TID6070,BL402,IT8501,L43333,1,7
TID6937,BL393,IT4325,K02633,1,8
TID7525,BL842,IT0623,Q32390,3,21
TID8627,BL416,IT1743,H97151,2,12
TID1608,BL880,IT2778,Y27225,2,12
TID1675,BL542,IT0309,G15014,4,36
TID1286,BL278,IT8362,Z48970,6,42
TID6436,BL393,IT4704,U61921,2,20
TID8815,BL534,IT4551,L92672,6,60
TID4168,BL395,IT9847,J87339,3,30
TID7906,BL736,IT3331,L44794,2,14
TID0558,BL151,IT0003,P36244,3,21
TID0258,BL571,IT1074,T90108,3,18
TID0442,BL108,IT7633,X36554,6,54
TID5147,BL484,IT3101,E83656,2,20
TID3677,BL972,IT1149,E53450,1,8
TID9701,BL506,IT3619,P48573,1,7
TID3560,BL950,IT0918,A57962,5,40
TID3970,BL386,IT7069,X48748,4,32
TID3421,BL475,IT1969,P54691,1,10
TID0910,BL950,IT0918,A02055,5,40
TID0968,BL948,IT9748,V30191,5,35
TID3503,BL791,IT2190,V44090,3,27
TID7496,BL665,IT0217,C35819,5,50
TID5732,BL520,IT7259,P56639,1,9
TID7844,BL139,IT4552,G39709,2,18
TID4580,BL851,IT5491,F62144,1,10
TID9304,BL359,IT9621,F56698,2,18
TID3118,BL947,IT3183,K46776,2,12
TID5572,BL576,IT9371,R97950,5,40
TID6520,BL531,IT0528,B33044,5,25
TID2293,BL091,IT1859,Q25682,3,21
TID6507,BL558,IT7077,E11496,3,27
TID5890,BL022,IT6134,L92672,3,21
TID7373,BL302,IT4169,Y94615,2,12
TID2129,BL499,IT8893,S08344,6,54
TID8305,BL338,IT6068,X00648,1,10
TID1826,BL834,IT4908,I53105,2,16
TID0687,BL571,IT4618,O83344,4,36
TID1986,BL189,IT9469,P32691,4,36
TID3481,BL170,IT1978,E13667,1,7
TID1057,BL947,IT7507,Q25682,3,24
TID9934,BL359,IT0427,W90731,5,40
TID2905,BL515,IT4879,N58825,5,40
TID3218,BL322,IT8990,Z29464,3,27
TID3669,BL306,IT3974,T47265,2,16
TID8079,BL660,IT7212,F66958,4,28
TID4179,BL941,IT9268,F69951,5,45
TID2568,BL591,IT7421,P36992,3,18
TID3928,BL652,IT4230,L44794,2,14
TID2874,BL189,IT9852,O47559,5,40
TID2533,BL848,IT7911,X67884,6,54
TID5354,BL020,IT3069,O45108,3,18
TID3575,BL300,IT4257,L90003,2,16
TID6531,BL173,IT3226,N19714,4,24
TID7325,BL941,IT9600,F49352,3,30
TID5405,BL664,IT8009,S27331,3,15
TID4856,BL322,IT6134,E77279,5,35
TID9799,BL087,IT3378,H97151,1,7
TID8998,BL127,IT4668,A42325,5,35
TID8738,BL139,IT7317,L26598,6,48
TID6232,BL895,IT3214,U23401,3,30
TID4172,BL104,IT7419,K50745,6,60
TID5314,BL105,IT6619,X05120,2,20
TID4716,BL675,IT8285,Y70193,5,45
TID9344,BL060,IT2374,V90477,2,12
TID6101,BL665,IT6544,B67186,3,15
TID9377,BL615,IT7102,B17908,6,30
TID4010,BL831,IT5865,D26249,1,8
TID5685,BL636,IT8286,F06039,6,30
TID4962,BL982,IT4298,P24107,4,20
TID9152,BL831,IT9853,M88017,2,20
TID0389,BL239,IT1334,Z29464,5,25
TID1146,BL639,IT1682,V36768,4,20
TID1076,BL619,IT5356,X73740,3,24
TID3820,BL300,IT1436,T05241,2,20
TID3905,BL512,IT8485,J25501,4,28
TID9962,BL583,IT8815,L48542,6,60
TID7252,BL675,IT3070,C76725,2,16
TID9299,BL715,IT0851,Q19176,4,36
TID2654,BL907,IT5570,K82805,3,15
TID5131,BL105,IT9984,L65498,5,50
TID4955,BL972,IT9294,P36244,6,30
TID1007,BL673,IT1511,K52040,1,8
TID4373,BL179,IT8009,B51298,4,20
TID2117,BL357,IT3688,B77621,5,50
TID4719,BL733,IT1939,V41671,5,25
TID6049,BL000,IT4496,N83433,3,15
TID5724,BL836,IT6967,X93463,1,8
TID5690,BL980,IT8990,F33393,2,10
TID5405,BL524,IT0309,U09240,6,30
TID3320,BL049,IT6622,O80293,5,40
TID2452,BL544,IT1812,O91992,4,32
TID9688,BL218,IT2554,S92020,6,30
TID7144,BL136,IT0656,N94210,5,50
TID3055,BL402,IT9811,F47115,5,35
TID9904,BL296,IT7077,I44447,4,24
TID9379,BL009,IT4789,L93390,6,54
TID6917,BL714,IT8709,H08257,5,25
TID6106,BL337,IT5698,Q63999,6,60
TID7027,BL572,IT8051,M33206,4,40
TID1795,BL831,IT9853,A12377,1,10
TID6272,BL265,IT2190,Z41678,1,10
TID2078,BL831,IT1969,X55352,1,5
TID2041,BL179,IT8009,S20076,2,10
TID1934,BL553,IT8342,V94140,2,14
TID4670,BL757,IT4004,C64546,5,40
TID6553,BL899,IT1976,I83410,6,48
TID5865,BL461,IT5611,A57166,5,25
TID9340,BL231,IT9938,X85894,5,30
TID0108,BL481,IT2190,Z14508,2,20
TID3532,BL495,IT6396,Y61954,2,16
TID4549,BL051,IT1156,K30390,1,10
TID5597,BL402,IT0677,K46372,4,32
TID5986,BL001,IT3973,T53712,6,48
TID0163,BL631,IT5763,E53450,1,6
TID1564,BL947,IT6827,C18563,1,7
TID9497,BL646,IT8944,T16527,1,10
TID5505,BL665,IT9168,Z27955,2,18
TID4295,BL698,IT7436,L55946,4,28
TID9445,BL553,IT0623,C61041,1,6
TID6126,BL480,IT4258,S81555,5,35
TID9217,BL338,IT0528,X56094,2,18
TID9187,BL962,IT3366,V36768,3,18
TID8247,BL898,IT9150,T05462,5,25
TID2482,BL421,IT3378,B41610,4,40
TID6198,BL941,IT0003,Z57490,2,16
TID0724,BL129,IT6717,V89186,1,7
TID3006,BL515,IT1775,C54496,4,40
TID8612,BL189,IT7945,D87505,4,40
TID3323,BL676,IT7337,M87786,5,35
TID7326,BL652,IT8842,Z72831,1,9
TID7642,BL736,IT2577,I54125,4,32
TID7297,BL992,IT6037,U61921,4,28
TID1347,BL504,IT3203,Q45664,4,36
TID0104,BL051,IT1156,W57239,4,40
TID1896,BL471,IT8425,C98392,4,20
TID1008,BL976,IT4879,Q75161,1,8
TID3522,BL364,IT3378,J95807,3,24
TID2261,BL584,IT5958,E67949,4,40
TID9555,BL433,IT9524,T16527,1,5
TID4230,BL553,IT8241,K91928,4,28
TID5805,BL676,IT9806,Q76582,5,45
TID9078,BL456,IT7436,W51110,5,35
TID1801,BL980,IT1909,B45376,1,10
TID7686,BL928,IT2760,P08992,3,27
TID7685,BL850,IT5221,M39789,4,24
TID8053,BL139,IT2391,B27019,4,32
TID5292,BL091,IT1859,E13667,3,21
TID0393,BL298,IT8282,S21524,2,20
TID2726,BL898,IT8360,R35592,1,7
TID7146,BL576,IT7897,S81555,3,27
TID9252,BL924,IT8009,M68643,2,12
TID2523,BL024,IT6967,V34825,6,42
TID2029,BL036,IT5553,S72884,1,8
TID3435,BL744,IT8500,Y99699,2,20
TID7809,BL444,IT1074,J89587,2,16
TID0218,BL218,IT1712,P64792,2,18
TID9465,BL683,IT4911,V80473,3,21
TID6862,BL093,IT6053,X37542,6,36
TID2604,BL288,IT2554,V61131,3,27
TID7314,BL842,IT8244,N79794,3,30
TID7711,BL850,IT8482,S98527,1,6
TID7468,BL229,IT6425,C24060,4,32
TID4823,BL950,IT0918,X84324,1,8
TID2726,BL129,IT6717,N46242,2,14
TID8237,BL298,IT1763,P26785,4,32
TID5802,BL728,IT3305,B88715,2,16
TID6510,BL524,IT6981,V20153,4,24
TID9180,BL317,IT7317,P15386,2,18
TID3023,BL307,IT4789,X09182,1,5
TID2029,BL980,IT6068,W21399,4,32
TID5133,BL324,IT2674,A02055,4,24
TID5106,BL791,IT4278,R28592,1,8
TID6969,BL227,IT5742,F95898,2,16
TID3204,BL218,IT2591,R23615,5,45
TID2341,BL302,IT8631,L93891,1,7
TID3648,BL583,IT4409,K03735,2,12
TID8356,BL545,IT3858,C78819,4,24
TID7063,BL531,IT8051,M32508,2,18
TID5481,BL673,IT6077,X01219,2,20
TID7470,BL058,IT6822,R27608,4,28
TID0836,BL140,IT3203,X97669,6,60
TID3070,BL092,IT9599,W54848,4,32
TID6450,BL874,IT3070,N01220,6,36
TID8583,BL340,IT0922,M13814,4,24
TID9382,BL374,IT3782,U57124,6,30
TID4788,BL719,IT0309,V63443,4,24
TID7432,BL909,IT6053,X63550,6,54
TID1253,BL865,IT3203,V35691,3,18
TID6192,BL800,IT7421,J16610,6,54
TID2875,BL413,IT7039,M06688,4,24
TID0002,BL696,IT3465,K02633,4,24
TID4166,BL713,IT9811,K86296,1,9
TID0494,BL382,IT7740,V80806,6,54
TID3633,BL355,IT9282,G33796,3,24
TID9445,BL489,IT3371,C42100,6,36
TID5906,BL676,IT8825,C05050,4,40
TID9693,BL576,IT4273,P48573,2,18
TID8976,BL062,IT7436,C48985,2,18
TID2796,BL231,IT3481,E00208,1,8
TID9436,BL658,IT8442,A08057,6,54
TID5542,BL830,IT0019,N74202,3,15
TID2031,BL783,IT5863,O72991,5,35
TID5357,BL941,IT8582,Q14425,4,36
TID1836,BL800,IT7421,K35269,6,54
TID5732,BL576,IT4273,H78187,2,18
TID1126,BL564,IT1511,T47662,6,60
TID5674,BL036,IT4355,U75070,2,18
TID8793,BL076,IT9240,C26703,3,27
TID0277,BL332,IT3183,F93423,6,60
TID3804,BL413,IT2946,Y61954,2,16
TID6976,BL536,IT2940,O39612,2,18
TID0053,BL183,IT5619,M71686,3,21
TID6381,BL801,IT0769,B88715,1,6
TID5069,BL583,IT8815,X44453,2,20
TID7036,BL278,IT8285,H89479,6,30
TID2866,BL842,IT8244,D36468,1,10
TID8328,BL591,IT3774,S12868,5,35
TID8535,BL480,IT8825,K31893,3,24
TID3069,BL300,IT1436,F53657,5,50
TID6231,BL317,IT7608,M32508,5,40
TID3947,BL091,IT7202,Q88639,4,32
TID9956,BL660,IT8842,Z27629,4,32
TID5117,BL211,IT4855,J92568,6,60
TID0741,BL167,IT9339,P15386,2,18
TID0206,BL864,IT5090,H04957,4,32
TID1397,BL481,IT4830,U82293,5,40
TID2083,BL732,IT7090,I71444,2,18
TID5908,BL894,IT3593,O76207,2,14
TID6335,BL520,IT7259,O46516,2,18
TID9016,BL136,IT8360,X40081,6,42
TID8017,BL140,IT0476,P06510,3,15
TID2294,BL105,IT4585,C61236,4,24
TID2675,BL538,IT8308,K87542,1,8
TID8817,BL402,IT8854,I91403,4,36
TID2553,BL808,IT4540,C78819,5,35
TID9121,BL941,IT3214,A61852,1,7
TID7422,BL406,IT3428,Z47822,2,18
TID1673,BL009,IT2226,L75692,4,24
TID4141,BL895,IT8519,B78936,3,24
TID1630,BL057,IT4832,H67744,3,24
TID2352,BL590,IT2676,O35926,2,10
TID0688,BL407,IT0769,X77409,5,30
TID3582,BL894,IT9764,E67262,1,7
TID6520,BL636,IT7608,R73446,6,42
TID7621,BL907,IT9020,Y74618,5,25
TID0056,BL485,IT5863,O31545,4,40
TID0703,BL472,IT7619,E11496,5,30
TID5322,BL129,IT6717,U25554,6,42
TID2571,BL105,IT6748,T87969,2,14
TID7338,BL087,IT6053,D33339,1,7
TID7341,BL324,IT1814,Z52807,3,30
TID7144,BL233,IT6876,C87344,6,54
TID4210,BL395,IT4923,Q17594,1,8
TID3010,BL571,IT0243,S47302,4,32
TID8309,BL264,IT0288,T01468,6,54
TID2749,BL810,IT4298,L43333,5,45
TID8966,BL416,IT6035,A57962,2,14
TID4206,BL770,IT2251,M33206,1,9
TID9220,BL541,IT4634,P24107,6,54
TID1704,BL471,IT9387,O80293,4,24
TID6211,BL792,IT2692,Y57826,2,14
TID1842,BL001,IT1769,A46793,6,30
TID0843,BL622,IT5459,L43858,5,25
TID9976,BL146,IT9291,H91829,4,24
TID0076,BL515,IT5228,K46776,5,45
TID5806,BL530,IT7044,I42471,5,45
TID2138,BL393,IT4325,R93074,1,8
TID8811,BL103,IT7202,I56462,1,10
TID6803,BL143,IT5662,K63830,1,8
TID7427,BL656,IT9371,S20653,3,18
TID6385,BL395,IT1198,P70334,1,6
TID8505,BL948,IT0543,V58016,3,30
TID5416,BL183,IT1577,T78343,6,54
TID5452,BL043,IT8133,U02134,2,20
TID0636,BL572,IT9621,Y54100,1,6
TID9343,BL860,IT1244,E05648,5,35
TID4587,BL588,IT4429,H47577,3,21
TID5594,BL111,IT7814,C06915,3,21
TID8006,BL220,IT8834,G94345,5,25
TID8147,BL076,IT8286,M02535,3,24
TID8719,BL298,IT4496,I88009,3,21
TID8055,BL064,IT4712,Q41674,5,40
TID9562,BL827,IT1518,D28433,2,12
TID0419,BL139,IT7319,O26367,4,32
TID6316,BL658,IT6728,K26310,2,14
TID7141,BL051,IT1156,Q53721,3,30
TID0971,BL108,IT4830,I91403,4,24
TID8611,BL841,IT5570,I21533,3,18
TID3947,BL898,IT8360,V54808,3,21
TID5041,BL328,IT4552,W41028,2,20
TID4931,BL593,IT6837,L44485,1,8
TID3441,BL660,IT3533,Q89893,2,14
TID3731,BL850,IT6999,B32804,5,50
TID9454,BL982,IT5803,I00249,1,6
TID8372,BL090,IT3428,Y06012,4,32
TID0698,BL515,IT1859,B27019,3,30
TID9511,BL226,IT4429,P95361,1,8
TID6807,BL049,IT3069,I10332,5,30
TID2335,BL660,IT3007,Z41528,4,24
TID8053,BL146,IT9482,G68279,6,42
TID4106,BL460,IT4430,Z06100,5,45
TID5843,BL087,IT3378,I98848,6,42
TID2240,BL763,IT4355,I29738,6,54
TID8362,BL183,IT9717,G91964,3,30
TID2000,BL320,IT9749,X23323,3,18
TID5130,BL745,IT2577,S84446,2,18
TID4536,BL322,IT3378,U30682,1,10
TID5236,BL851,IT3226,P85727,5,45
TID3571,BL877,IT2954,V61131,4,20
TID7335,BL226,IT6365,J57364,6,60
TID7392,BL139,IT4552,Y79623,4,36
TID8448,BL436,IT6544,V73439,5,25
TID8723,BL484,IT6001,F53657,4,20
TID3055,BL536,IT3853,X25440,3,30
TID3066,BL714,IT0237,B88525,2,14
TID2335,BL028,IT1156,H80068,4,32
TID1704,BL544,IT9328,M50934,4,24
TID2710,BL311,IT9028,L76782,3,21
TID5388,BL541,IT4777,T92186,2,10
TID7470,BL597,IT9764,Z06100,3,21
TID3773,BL700,IT5664,K73327,5,45
TID3353,BL656,IT0397,J62662,5,40
TID3218,BL618,IT4605,M39183,3,27
TID5871,BL395,IT4712,V20153,2,16
TID5791,BL618,IT1812,X84324,2,18
TID5663,BL745,IT9471,D52667,6,60
TID9416,BL285,IT7307,D87505,6,42
TID0077,BL639,IT2591,B32804,3,27
TID1123,BL377,IT1511,T05241,5,40
TID9946,BL119,IT4735,R29283,5,30
TID3811,BL772,IT2320,U75448,4,32
TID8300,BL000,IT4496,G39434,3,15
TID7072,BL049,IT2505,X76449,6,42
TID9212,BL614,IT8322,I56814,6,30
TID9165,BL377,IT0237,M58767,3,18
TID5123,BL486,IT9469,A64241,6,48
TID2365,BL481,IT4830,C48985,3,24
TID1564,BL714,IT9853,J37188,5,45
TID4992,BL022,IT1114,C71117,3,24
TID8019,BL698,IT1436,Y84705,1,5
TID1885,BL923,IT3183,N67222,6,60
TID2918,BL227,IT6946,E96416,2,14
TID8383,BL384,IT0740,Y24633,5,25
TID1494,BL954,IT0931,E34411,6,54
TID5715,BL359,IT4551,I21282,3,27
TID6278,BL530,IT1033,B23941,1,9
TID8578,BL460,IT5553,G97481,4,24
TID1170,BL038,IT4392,E24282,3,24
TID0072,BL311,IT9020,Q88639,6,42
TID3070,BL495,IT1114,O46516,1,9
TID1889,BL941,IT0078,K85870,2,20
TID7849,BL109,IT6837,F95898,6,48
TID6727,BL215,IT4499,P44922,4,36
TID5921,BL530,IT4634,J30596,6,60
TID1836,BL810,IT8501,H95813,1,9
TID7282,BL662,IT4108,L63326,2,18
TID6747,BL928,IT2760,L62850,4,36
TID9516,BL933,IT9853,F88303,1,6
TID5275,BL948,IT2405,U53842,5,50
TID1335,BL215,IT6619,Q00541,4,40
TID2988,BL091,IT4193,E92063,3,18
TID1677,BL834,IT7880,Q55641,3,24
TID9028,BL064,IT4772,I15926,5,35
TID9461,BL504,IT3203,C56848,4,36
TID8902,BL481,IT2190,O22390,2,20
TID0002,BL634,IT5379,J63013,6,42
TID4595,BL478,IT2674,J67547,3,27
TID4926,BL024,IT0397,F28754,6,36
TID1544,BL719,IT2634,W48744,2,16
TID9786,BL164,IT6247,P08992,4,40
TID0031,BL971,IT6967,G32413,6,54
TID9777,BL306,IT3974,D28880,1,8
TID2295,BL436,IT9371,K64617,1,7
TID2855,BL239,IT7112,O56108,2,20
TID7444,BL085,IT3838,B90616,1,7
TID7454,BL660,IT7741,P56066,2,10
TID9268,BL047,IT9523,K03492,4,28
TID1778,BL713,IT3838,Y75060,6,60
TID4838,BL716,IT3737,R78303,3,21
TID7041,BL877,IT1978,C67979,1,5
TID0763,BL293,IT0005,W85421,5,50
TID2911,BL076,IT9482,Q62911,6,30
TID8124,BL783,IT6921,D76964,4,36
TID5584,BL239,IT7112,G40528,3,30
TID9678,BL656,IT1530,G21474,4,20
TID7932,BL842,IT6897,W12395,6,42
TID4290,BL631,IT7202,P58956,6,54
TID5456,BL660,IT3119,Q88639,3,24
TID4761,BL640,IT0519,U25554,4,36
TID0736,BL758,IT6035,K46776,4,20
TID8260,BL051,IT9371,J71009,4,28
TID7594,BL302,IT3314,N13576,2,16
TID0656,BL296,IT3838,R44947,1,8
TID9873,BL834,IT7880,O89351,1,8
TID9328,BL665,IT6742,B51298,5,35
TID6780,BL031,IT5491,U92940,1,6
TID7309,BL747,IT8073,L98809,5,45
TID5683,BL337,IT6135,L89604,1,8
TID8101,BL992,IT6678,Z29464,3,30
TID4057,BL618,IT1370,N01091,4,36
TID2550,BL980,IT4911,Q15064,6,60
TID5422,BL475,IT6156,D78497,2,14
TID9886,BL031,IT5491,Z78928,6,36
TID8978,BL105,IT4108,Z59432,3,15
TID8530,BL914,IT7676,N97787,3,18
TID6448,BL831,IT1969,L93891,1,5
TID1668,BL026,IT0005,U91590,2,14
TID7949,BL173,IT0769,X45725,2,16
TID4631,BL028,IT2113,P24107,6,42
TID0682,BL332,IT7202,K34435,5,25
TID8409,BL524,IT0519,J72294,2,20
TID3118,BL772,IT2320,W38305,1,8
TID9221,BL695,IT2266,Z39462,3,27
TID1366,BL189,IT7945,L31362,1,10
TID3195,BL545,IT3858,D93905,6,36
TID5843,BL421,IT3346,A30672,2,12
TID6574,BL535,IT8815,E20245,6,30
TID7016,BL660,IT8930,Y86887,2,16
TID2005,BL072,IT5986,R40178,5,45
TID7422,BL758,IT1370,X07166,4,40
TID7433,BL060,IT8115,V34825,6,54
TID8907,BL695,IT2634,U96905,4,32
TID5843,BL877,IT8322,T37211,2,20
TID9191,BL947,IT6035,X63763,6,42
TID9220,BL307,IT4956,E77351,5,30
TID3557,BL758,IT5362,I73674,6,30
TID9202,BL384,IT0797,U75448,6,54
TID5464,BL413,IT8709,I56693,5,30
TID1298,BL553,IT9223,L34313,5,25
TID1751,BL530,IT6736,H98543,1,7
TID8435,BL164,IT6247,Z46827,1,10
TID1534,BL655,IT0838,G53447,1,10
TID0132,BL129,IT5101,P38593,5,30
TID4965,BL777,IT6135,Y61954,6,60
TID8543,BL167,IT1969,E24414,6,54
TID8612,BL504,IT5742,Z52807,5,30
TID0933,BL288,IT1969,H47577,5,25
TID7621,BL461,IT8282,B28980,5,50
TID8401,BL564,IT1511,J84214,3,30
TID9635,BL070,IT6162,B32804,6,54
TID4772,BL758,IT6178,C83222,5,50
TID1703,BL747,IT5611,Z41803,4,28
TID6360,BL860,IT7077,I05864,2,10
TID9141,BL555,IT1244,F60209,3,18
TID4230,BL864,IT2634,T93043,6,30
TID6278,BL113,IT8825,B46108,4,24
TID3610,BL001,IT6093,G15014,4,32
TID4040,BL715,IT2840,Q46736,2,14
TID2133,BL058,IT6748,T66009,6,48
TID8828,BL374,IT8818,O24131,4,32
TID5286,BL032,IT5459,Y99298,4,28
TID6379,BL914,IT8977,P84731,2,16
TID0582,BL536,IT2101,F47115,3,21
TID7930,BL880,IT6965,D22872,1,10
TID7297,BL389,IT8241,J18939,4,40
TID1599,BL087,IT2025,I05864,1,8
TID7048,BL719,IT4530,I03402,5,40
TID5947,BL572,IT9621,Y80748,2,12
TID7487,BL380,IT5763,L18052,2,10
TID8733,BL302,IT4169,A38145,4,24
TID6380,BL111,IT9749,Y06012,6,36
TID1493,BL179,IT2320,N79830,3,24
TID1684,BL337,IT1662,A02055,3,15
TID4955,BL520,IT0995,K32877,3,18
TID8573,BL851,IT5491,G94536,6,60
TID0181,BL359,IT8069,N48337,3,15
TID9351,BL058,IT2534,I44076,4,28
TID7337,BL530,IT2113,O50432,5,30
TID2439,BL937,IT7436,V73819,6,54
TID4679,BL951,IT8842,X37537,1,9
TID6540,BL638,IT7972,B45376,3,30
TID0094,BL982,IT4496,F86135,5,35
TID3212,BL571,IT5553,C54496,1,6
TID5990,BL941,IT5803,K87542,1,7
TID0634,BL468,IT6642,F06039,6,54
TID3382,BL158,IT1108,L21727,5,40
TID2013,BL893,IT5819,X83806,3,24
TID5592,BL145,IT5662,Y90713,5,45
TID3867,BL732,IT6053,W79454,4,20
TID7938,BL060,IT3944,G93490,6,36
TID2265,BL530,IT5994,S24945,6,54
TID6598,BL806,IT9324,O36196,6,42
TID2371,BL194,IT1939,D98982,1,8
TID6246,BL042,IT8944,G90758,2,20
TID0209,BL660,IT3007,R48605,1,6
TID2943,BL660,IT3119,J79448,4,32
TID1472,BL860,IT1928,X50349,4,24
TID7088,BL060,IT8115,F63956,5,45
TID0327,BL583,IT1772,J87339,5,40
TID0965,BL657,IT2251,C41387,3,18
TID7539,BL220,IT8778,L93295,2,12
TID3320,BL227,IT7441,E18124,4,24
TID5081,BL108,IT3371,O26367,6,30
